IN,year,expenditures,income,income_log,contributions,dfpa,djpa,founded,age_log,development,education,environment,humanitarian,health,numpart,numpart_log,depth,breadth,partnerships,agreements,monitoring,capacity,design,implementation,financial,un_system,wb_group,scope,ppp,gdp_ratio,memnum_log,idealpoint,pol_avg,geo_hhi,aus_results,aus_multi,aus_strategic,aus_cost,den_eff,den_innov,den_risk,den_comp,den_reform,den_fin,den_cont,mop_off,mop_scci,mop_ra,mop_cets,mop_rf,mop_ar,mop_rde,mop_sr,mop_pdr,mop_ctfr,mop_cpfr,mop_rad,mop_lamp,mop_fa,mop_upi,mop_mhr,mop_pop,mop_exr,mop_ppi,mop_dll,net_strategy,net_governance,net_hrm,net_financial,net_results,net_focus,swe_internal,swe_external,uk_critint,uk_results,uk_cost,uk_poor,uk_strategic,uk_financial,uk_comp,uk_geo,uk_hr,uk_risk,uk_fraud,uk_efficiency,aus_pi,mop_pi,den_pi,net_pi,uk_pi,swe_pi,avg_pi,time_trend,time_trend2,income_log,expenditures_lag,income_lag,contributions_lag,dfpa_lag,djpa_lag,founded_lag,age_log_lag,development_lag,education_lag,environment_lag,humanitarian_lag,health_lag,numpart_lag,numpart_log_lag,depth_lag,breadth_lag,partnerships_lag,agreements_lag,monitoring_lag,capacity_lag,design_lag,implementation_lag,financial_lag,un_system_lag,wb_group_lag,scope_lag,ppp_lag,gdp_ratio_lag,memnum_log_lag,IdealPoint_lag,pol_avg_lag,geo_hhi_lag
UNDP,2013,5246.434,5153.191,8.547371413,4837.145,3.371430431,2,1965,3.891820298,1,0,0,0,0,36,3.610917913,1,0.5,1.805458956,0,0,1,0,1,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,NA,NA,4,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,-0.486338818,-0.909058186,0.133602071,NA,-0.420598311,6,36,8.547371413,5263.901,5095.201,4748.588,3.428134392,2,1965,3.871201011,1,0,0,0,0,36,3.610917913,1,0.5,1.805458956,0,0,1,0,1,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNDP,2015,5057.414,4820.16,8.480562402,4471.894,3.417966772,2,1965,3.931825633,1,0,0,0,0,38,3.663561646,1,0.5,1.831780823,0,0,1,0,1,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247094619,NA,NA,-0.247094619,8,64,8.480562402,5314.3,5017.291,4660.821,3.419913876,2,1965,3.912023005,1,0,0,0,0,38,3.663561646,1,0.5,1.831780823,0,0,1,0,1,0,1,0,1,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNDP,2016,4659.526,5102.573,8.537500201,4785.121,3.433782554,2,1965,3.951243719,1,0,0,0,0,38,3.663561646,1,0.5,1.831780823,0,0,1,0,1,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,2.83,2.7,3.31,3.16,2.666666667,1.5,1.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,2.5,NA,NA,NA,3,3,2.5,2.5,3,2.5,NA,-0.034275859,NA,NA,-0.197399598,NA,-0.115837728,9,81,8.537500201,5057.414,4820.16,4471.894,3.417966772,2,1965,3.931825633,1,0,0,0,0,38,3.663561646,1,0.5,1.831780823,0,0,1,0,1,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
UNDP,2017,5094.775,5236.424,8.563394102,4892.099,3.431447452,2,1965,3.970291914,1,0,0,0,0,39,3.688879454,1,0.5,1.844439727,0,0,1,0,1,0,1,0,1,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.673220944,NA,NA,-0.673220944,10,100,8.563394102,4659.526,5102.573,4785.121,3.433782554,2,1965,3.951243719,1,0,0,0,0,38,3.663561646,1,0.5,1.831780823,0,0,1,0,1,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
UNDRR,2011,27.1808575,27.836058,3.326332231,26.1144105,1.353450995,3,2000,2.48490665,0,0,0,1,0,12,2.564949357,0,0,0,0,0,0,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.864791246,NA,-2.864791246,4,16,3.326332231,27.056764,27.835957,26.1144105,1.353447591,3,2000,2.397895273,0,0,0,1,0,12,2.564949357,0,0,0,0,0,0,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNDRR,2012,32.8238865,32.6467055,3.485743947,30.8934165,1.390267316,3,2000,2.564949357,0,0,0,1,0,12,2.564949357,0,0,0,0,0,0,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.396985105,NA,NA,NA,NA,NA,-0.396985105,5,25,3.485743947,27.1808575,27.836058,26.1144105,1.353450995,3,2000,2.48490665,0,0,0,1,0,12,2.564949357,0,0,0,0,0,0,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNDRR,2013,32.8238865,34.4571955,3.539717844,30.8934165,1.424603399,3,2000,2.63905733,0,0,0,1,0,12,2.564949357,0,0,0,0,0,0,0,0,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.864791246,NA,-2.864791246,6,36,3.539717844,32.8238865,32.6467055,30.8934165,1.390267316,3,2000,2.564949357,0,0,0,1,0,12,2.564949357,0,0,0,0,0,0,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNEP,2008,349.17,374.9475,5.926786016,365.6595,3.041303241,5,1972,3.610917913,0,0,1,0,0,65,4.189654742,0.492307692,0.5,1.031299629,0,1,1,0,0,0,1,0,1,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572903463,-0.572903463,1,1,5.926786016,303.9015,296.5675,279.966,3.056001768,5,1972,3.583518938,0,0,1,0,0,65,4.189654742,0.492307692,0.5,1.031299629,0,1,1,0,0,0,1,0,1,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNEP,2010,404.594,400.3365,5.992305443,394.6505,3.026468335,5,1972,3.663561646,0,0,1,0,0,70,4.262679877,0.457142857,0.5,0.974326829,0,1,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572903463,-0.572903463,3,9,5.992305443,349.17,374.9475,365.6595,3.041303241,5,1972,3.63758616,0,0,1,0,0,65,4.189654742,0.492307692,0.5,1.031299629,0,1,1,0,0,0,1,0,1,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNEP,2011,404.594,400.3365,5.992305443,394.6505,3.026468335,5,1972,3.688879454,0,0,1,0,0,70,4.262679877,0.457142857,0.5,0.974326829,0,1,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.135,4.99,4.65,2.455,3.915,4.56,4.565,4.405,4.1,4.555,3.645,4.44,3,2,3,3,3,2,3,3,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,-0.412182205,NA,-1.749792285,-1.158595002,-0.572903463,-0.973368239,4,16,5.992305443,404.594,400.3365,394.6505,3.026468335,5,1972,3.663561646,0,0,1,0,0,70,4.262679877,0.457142857,0.5,0.974326829,0,1,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNEP,2012,375.7125,471.6915,6.15632517,466.909,3.04424526,5,1972,3.713572067,0,0,1,0,0,70,4.262679877,0.457142857,0.5,0.974326829,0,1,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,3,2,2,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.791435789,NA,0.385245,NA,NA,NA,-0.203095394,5,25,6.15632517,404.594,400.3365,394.6505,3.026468335,5,1972,3.688879454,0,0,1,0,0,70,4.262679877,0.457142857,0.5,0.974326829,0,1,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNEP,2013,375.7125,471.6915,6.15632517,466.909,3.04424526,5,1972,3.737669618,0,0,1,0,0,72,4.290459441,0.444444444,0.5,0.953435431,0,1,1,0,0,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,4,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,NA,NA,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1.383177934,0.489542197,-1.158595002,NA,-0.684076913,6,36,6.15632517,375.7125,471.6915,466.909,3.04424526,5,1972,3.713572067,0,0,1,0,0,70,4.262679877,0.457142857,0.5,0.974326829,0,1,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNEP,2015,559.703,655.985,6.486137923,637.646,3.206895843,5,1972,3.784189634,0,0,1,0,0,72,4.290459441,0.444444444,0.5,0.953435431,0,1,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649914723,NA,NA,0.649914723,8,64,6.486137923,544.614,697.548,691.272,3.346310184,5,1972,3.761200116,0,0,1,0,0,72,4.290459441,0.444444444,0.5,0.953435431,0,1,1,0,0,0,1,0,1,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNEP,2016,561.342,744.776,6.613083502,712.581,3.050104174,5,1972,3.80666249,0,0,1,0,0,72,4.290459441,0.444444444,0.5,0.953435431,0,1,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,2.67,2.89,3.2,3.07,2.666666667,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292874787,NA,NA,NA,NA,0.292874787,9,81,6.613083502,559.703,655.985,637.646,3.206895843,5,1972,3.784189634,0,0,1,0,0,72,4.290459441,0.444444444,0.5,0.953435431,0,1,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
UNEP,2017,562.235,655.915,6.486031207,478.504,3.751979321,5,1972,3.828641396,0,0,1,0,0,73,4.304065093,0.438356164,0.5,0.943356733,0,1,1,0,0,0,1,0,1,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272830831,NA,NA,0.272830831,10,100,6.486031207,561.342,744.776,712.581,3.050104174,5,1972,3.80666249,0,0,1,0,0,72,4.290459441,0.444444444,0.5,0.953435431,0,1,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
UNESCO,2011,937.844,733.424,6.597723979,665.421,1.174254748,5,1945,4.204692619,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.204814409,5.252273428,0.761442117,4.120253165,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,NA,NA,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.356950396,-2.298891307,NA,-4.327920851,4,16,6.597723979,796.721,764.603,700.068,1.136356803,5,1945,4.189654742,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.216640304,5.247024072,0.778638855,3.917721519,1252.953686
UNESCO,2012,806.165,792.199,6.674812623,744.008,1.098789863,5,1945,4.219507705,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.202219038,5.247024072,0.737591007,4.095541401,1252.953686,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.684048616,NA,NA,NA,NA,NA,-2.684048616,5,25,6.674812623,937.844,733.424,665.421,1.174254748,5,1945,4.204692619,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.204814409,5.252273428,0.761442117,4.120253165,1267.202337
UNESCO,2013,810.813,779.128,6.658175346,727.812,1.16661192,5,1945,4.234106505,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.203534171,5.252273428,0.750841486,4.246835443,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,2,2,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.033021134,-1.560095787,NA,-3.29655846,6,36,6.658175346,806.165,792.199,744.008,1.098789863,5,1945,4.219507705,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.202219038,5.247024072,0.737591007,4.095541401,1252.953686
UNESCO,2015,762.492,742.458,6.609966303,692.928,1.152859766,5,1945,4.262679877,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.209524243,5.252273428,0.752416107,4.295597484,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.470459464,NA,NA,-1.470459464,8,64,6.609966303,802.166,782.418,732.308,1.133414769,5,1945,4.248495242,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.205762883,5.252273428,0.747705494,4.194968553,1267.202337
UNESCO,2016,663.687,615.025,6.421662917,569.056,1.142629416,5,1945,4.276666119,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.20901005,5.252273428,0.743283594,4.245283019,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,1.5,2,2,2,1.5,NA,NA,NA,NA,-2.944358012,NA,-2.944358012,9,81,6.421662917,762.492,742.458,692.928,1.152859766,5,1945,4.262679877,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.209524243,5.252273428,0.752416107,4.295597484,1267.202337
UNESCO,2017,688.17,648.422,6.474541719,577.605,1.184402431,5,1945,4.290459441,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.205172321,5.252273428,0.720669047,4.226415094,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.570230285,NA,NA,-1.570230285,10,100,6.474541719,663.687,615.025,569.056,1.142629416,5,1945,4.276666119,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.20901005,5.252273428,0.743283594,4.245283019,1267.202337
UNESCO,2018,682.013,683.831,6.527710811,632.906,1.216030683,5,1945,4.304065093,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.206442651,5.247024072,0.66377214,4.14556962,1272.448015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.64,2.57,3.25,3,2.64,2,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356223875,NA,NA,NA,NA,0.356223875,11,121,6.527710811,688.17,648.422,577.605,1.184402431,5,1945,4.290459441,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.205172321,5.252273428,0.720669047,4.226415094,1267.202337
UNFPA,2008,764.466,827.395,6.718282211,779.629,3.282424,0,1969,3.688879454,0,0,0,0,1,8,2.197224577,1,0.5,1.098612289,0,0,1,0,0,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194184288,0.194184288,1,1,6.718282211,637.362,683.431,637.831,3.187004032,0,1969,3.663561646,0,0,0,0,1,8,2.197224577,1,0.5,1.098612289,0,0,1,0,0,0,1,0,2,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNFPA,2010,1648.36,902.902,6.80561402,863.104,3.363084621,0,1969,3.737669618,0,0,0,0,1,8,2.197224577,1,0.5,1.098612289,0,0,1,0,0,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194184288,0.194184288,3,9,6.80561402,764.466,827.395,779.629,3.282424,0,1969,3.713572067,0,0,0,0,1,8,2.197224577,1,0.5,1.098612289,0,0,1,0,0,0,1,0,2,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNFPA,2011,1648.36,902.902,6.80561402,863.104,3.363084621,0,1969,3.761200116,0,0,0,0,1,9,2.302585093,1,0.5,1.151292546,0,0,1,0,0,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24,4.72,3.855,5.15,3.61,4.285,3.67,4.08,3.855,4.065,3.6,3.08,3,3,3,2,3,4,4,3,4,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,-0.833178698,NA,-0.797191384,-0.191194278,0.194184288,-0.406845018,4,16,6.80561402,1648.36,902.902,863.104,3.363084621,0,1969,3.737669618,0,0,0,0,1,8,2.197224577,1,0.5,1.098612289,0,0,1,0,0,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNFPA,2012,830.387,988.472,6.896160316,937.33,3.451903804,0,1969,3.784189634,0,0,0,0,1,9,2.302585093,1,0.5,1.151292546,0,0,1,0,0,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,3,3,2,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19837457,NA,0.399730334,NA,NA,NA,0.100677882,5,25,6.896160316,1648.36,902.902,863.104,3.363084621,0,1969,3.761200116,0,0,0,0,1,9,2.302585093,1,0.5,1.151292546,0,0,1,0,0,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNFPA,2013,913.34,976.767,6.884248138,927.715,3.258985433,0,1969,3.80666249,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,4,NA,NA,NA,NA,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,NA,NA,4,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.177578077,0.017820705,-0.191194278,NA,0.001401501,6,36,6.884248138,830.387,988.472,937.33,3.451903804,0,1969,3.784189634,0,0,0,0,1,9,2.302585093,1,0.5,1.151292546,0,0,1,0,0,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNFPA,2014,1002.116,1025.128,6.932572762,963.652,3.44836553,0,1969,3.828641396,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16,4.56,5,4.695,3.88,4.695,4.575,3.67,4,4.22,4.025,4.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416196961,NA,NA,NA,NA,0.416196961,7,49,6.932572762,913.34,976.767,927.715,3.258985433,0,1969,3.80666249,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337
UNFPA,2015,977.376,992.797,6.900526212,935.517,3.338557394,0,1969,3.850147602,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272830831,NA,NA,0.272830831,8,64,6.900526212,1002.116,1025.128,963.652,3.44836553,0,1969,3.828641396,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNFPA,2016,922.518,850.453,6.745769149,793.731,3.35533431,0,1969,3.871201011,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,2.5,NA,NA,NA,3.5,3,2.5,2.5,3,3,NA,NA,NA,NA,0.154433465,NA,0.154433465,9,81,6.745769149,977.376,992.797,935.517,3.338557394,0,1969,3.850147602,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
UNFPA,2017,926.869,1112.549,7.014409058,1019.855,3.404027077,0,1969,3.891820298,0,0,0,0,1,11,2.48490665,1,0.5,1.242453325,0,0,1,0,0,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326489796,NA,NA,0.326489796,10,100,7.014409058,922.518,850.453,793.731,3.35533431,0,1969,3.871201011,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
