IN,year,expenditures,income,income_log,contributions,dfpa,djpa,founded,age_log,development,education,environment,humanitarian,health,numpart,numpart_log,depth,breadth,partnerships,agreements,monitoring,capacity,design,implementation,financial,un_system,wb_group,scope,ppp,gdp_ratio,memnum_log,idealpoint,pol_avg,geo_hhi,aus_results,aus_multi,aus_strategic,aus_cost,aus_pi,den_eff,den_innov,den_risk,den_comp,den_reform,den_1_pi,den_fin,den_cont,den_2_pi,mop_off,mop_scci,mop_ra,mop_cets,mop_rf,mop_ar,mop_rde,mop_sr,mop_1_pi,mop_pdr,mop_ctfr,mop_cpfr,mop_rad,mop_lamp,mop_fa,mop_upi,mop_mhr,mop_pop,mop_exr,mop_ppi,mop_dll,mop_2_pi,net_strategy,net_governance,net_hrm,net_financial,net_results,net_focus,net_1_pi,net_2_pi,swe_internal,swe_external,swe_pi,uk_critint,uk_results,uk_cost,uk_poor,uk_strategic,uk_financial,uk_1_pi,uk_comp,uk_geo,uk_hr,uk_risk,uk_fraud,uk_efficiency,uk_2_pi,mop_pi,den_pi,net_pi,uk_pi,avg_pi,time_trend,time_trend2,income_log
UNESCO,2012,806.165,792.199,6.674812623,744.008,1.098789863,5,1945,4.219507705,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.202219038,5.247024072,0.737591007,4.095541401,1252.953686,1,2,1,1,-2.684048616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.684048616,5,25,6.674812623
UNESCO,2013,810.813,779.128,6.658175346,727.812,1.16661192,5,1945,4.234106505,0,1,0,0,0,385,5.955837369,0.545454545,0.5,1.624319283,1,1,1,0,0,0,1,0,3,0,0.203534171,5.252273428,0.750841486,4.246835443,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,2,2,-2.705692487,-2.327328646,NA,NA,NA,2,2,2,2,2,2,-1.560095787,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.033021134,-1.560095787,-3.29655846,6,36,6.658175346
UNESCO,2015,762.492,742.458,6.609966303,692.928,1.152859766,5,1945,4.262679877,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.209524243,5.252273428,0.752416107,4.295597484,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,NA,NA,-1.470459464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.470459464,NA,-1.470459464,8,64,6.609966303
UNESCO,2016,663.687,615.025,6.421662917,569.056,1.142629416,5,1945,4.276666119,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.20901005,5.252273428,0.743283594,4.245283019,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,2,1.5,2,2,2,1.5,-2.944358012,NA,NA,NA,-2.944358012,-2.944358012,9,81,6.421662917
UNESCO,2017,688.17,648.422,6.474541719,577.605,1.184402431,5,1945,4.290459441,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.205172321,5.252273428,0.720669047,4.226415094,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,3,NA,NA,-1.570230285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.570230285,NA,-1.570230285,10,100,6.474541719
UNESCO,2018,682.013,683.831,6.527710811,632.906,1.216030683,5,1945,4.304065093,0,1,0,0,0,388,5.963579344,0.541237113,0.5,1.613855235,1,1,1,0,0,0,1,0,3,0,0.206442651,5.247024072,0.66377214,4.14556962,1272.448015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.64,2.57,3.25,3,2.64,2,2.83,0.356223875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356223875,NA,NA,NA,0.356223875,11,121,6.527710811
UNFPA,2008,764.466,827.395,6.718282211,779.629,3.282424,0,1969,3.688879454,0,0,0,0,1,8,2.197224577,1,0.5,1.098612289,0,0,1,0,0,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0.194184288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194184288,1,1,6.718282211
UNFPA,2010,1648.36,902.902,6.80561402,863.104,3.363084621,0,1969,3.737669618,0,0,0,0,1,8,2.197224577,1,0.5,1.098612289,0,0,1,0,0,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0.194184288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194184288,3,9,6.80561402
UNFPA,2011,1648.36,902.902,6.80561402,863.104,3.363084621,0,1969,3.761200116,0,0,0,0,1,9,2.302585093,1,0.5,1.151292546,0,0,1,0,0,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24,4.72,3.855,5.15,3.61,4.285,3.67,4.08,3.855,4.065,3.6,3.08,-0.833178698,3,3,3,2,3,4,-0.173012874,-0.62417851,4,3,0.194184288,4,2,2,3,2,2,-0.191194278,NA,NA,NA,NA,NA,NA,NA,-0.833178698,NA,-0.797191384,-0.191194278,-0.406845018,4,16,6.80561402
UNFPA,2012,830.387,988.472,6.896160316,937.33,3.451903804,0,1969,3.784189634,0,0,0,0,1,9,2.302585093,1,0.5,1.151292546,0,0,1,0,0,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,3,3,2,-0.19837457,3,3,2,2,3,0.399730334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399730334,NA,NA,0.100677882,5,25,6.896160316
UNFPA,2013,913.34,976.767,6.884248138,927.715,3.258985433,0,1969,3.80666249,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4.5,4.5,0.177578077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,0.264915324,-0.247094619,NA,NA,NA,4,2,2,3,2,2,-0.191194278,NA,NA,NA,NA,NA,NA,NA,NA,0.177578077,0.017820705,-0.191194278,0.001401501,6,36,6.884248138
UNFPA,2014,1002.116,1025.128,6.932572762,963.652,3.44836553,0,1969,3.828641396,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16,4.56,5,4.695,3.88,4.695,4.575,3.67,4,4.22,4.025,4.455,0.416196961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416196961,NA,NA,NA,0.416196961,7,49,6.932572762
UNFPA,2015,977.376,992.797,6.900526212,935.517,3.338557394,0,1969,3.850147602,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,NA,NA,0.272830831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272830831,NA,0.272830831,8,64,6.900526212
UNFPA,2016,922.518,850.453,6.745769149,793.731,3.35533431,0,1969,3.871201011,0,0,0,0,1,10,2.397895273,1,0.5,1.198947636,0,0,1,0,0,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,2.5,NA,NA,NA,NA,3.5,3,2.5,2.5,3,3,0.154433465,NA,NA,NA,0.154433465,0.154433465,9,81,6.745769149
UNFPA,2017,926.869,1112.549,7.014409058,1019.855,3.404027077,0,1969,3.891820298,0,0,0,0,1,11,2.48490665,1,0.5,1.242453325,0,0,1,0,0,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,NA,NA,0.326489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326489796,NA,0.326489796,10,100,7.014409058
UNFPA,2018,1086.02,1290.32,7.162645529,1203.057,3.4276917,0,1969,3.912023005,0,0,0,0,1,11,2.48490665,1,0.5,1.242453325,0,0,1,0,0,0,1,0,2,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,2.83,3.45,3.6,3.41,2.79,1.5,2.17,0.638331228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638331228,NA,NA,NA,0.638331228,11,121,7.162645529
UNHABITAT,2008,166.1875,180.7915,5.197344434,161.149,2.526394416,4,1978,3.433987204,1,0,0,1,0,23,3.17805383,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,-1.339991214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,1,1,5.197344434
UNHABITAT,2010,218.572,215.434,5.372654598,211.5365,2.401776052,4,1978,3.496507561,1,0,0,1,0,23,3.17805383,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,-1.339991214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,3,9,5.372654598
UNHABITAT,2011,218.572,215.434,5.372654598,211.5365,2.401776052,4,1978,3.526360525,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,-1.339991214,2,2,1,2,1,2,-2.296289854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.296289854,-1.818140534,4,16,5.372654598
UNHABITAT,2012,175.1065,189.0035,5.241765533,175.041,2.569434371,4,1978,3.555348061,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,2,2,1,-1.08284119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08284119,5,25,5.241765533
UNHABITAT,2013,175.1065,189.0035,5.241765533,175.041,2.569434371,4,1978,3.583518938,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,-2.296289854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.296289854,-2.296289854,6,36,5.241765533
UNHABITAT,2015,167.062,166.96,5.117754263,164.97,2.545349343,4,1978,3.63758616,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,2,NA,NA,-1.766730809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.766730809,NA,-1.766730809,8,64,5.117754263
UNHABITAT,2016,186.433,226.603,5.423199588,205.386,2.366608828,4,1978,3.663561646,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.79,2.5,3.71,2.3,2.666666667,2.5,2.5,0.163100497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163100497,NA,NA,NA,0.163100497,9,81,5.423199588
UNHCR,2008,1629.605,1709.386,7.443889521,1628.485,3.199155418,4,1950,4.077537444,0,0,0,1,0,435,6.077642243,0.528735632,0.75,2.41009951,0,1,1,1,1,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0.068638727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,1,1,7.443889521
UNHCR,2010,1922.495,2006.283,7.604039035,1903.473,3.214941801,4,1950,4.110873864,0,0,0,1,0,436,6.079933195,0.527522936,0.75,2.405478156,0,1,1,1,1,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1.477268669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.477268669,3,9,7.604039035
UNHCR,2011,2278.38,2188.62,7.691026487,2132.334,3.209917293,4,1950,4.127134385,0,0,0,1,0,436,6.079933195,0.527522936,0.75,2.405478156,0,1,1,1,1,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.755,4.39,4.195,4.115,4.16,4.14,3.59,4.19,4.29,4.145,3.63,4.06,-0.58702782,4,3,3,4,3,4,1.06122469,0.649914723,4,5,1.477268669,3,4,3,3,3,3,1.221942035,NA,NA,NA,NA,NA,NA,NA,-0.58702782,NA,1.711139412,1.221942035,0.955830574,4,16,7.691026487
UNHCR,2012,2305.93,2436.865,7.798467656,2423.292,3.206244032,4,1950,4.143134726,0,0,0,1,0,440,6.089044875,0.522727273,0.75,2.387182366,0,1,1,1,1,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,3,3,3,0.900663128,3,3,2,2,2,0.026884416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026884416,NA,NA,0.463773772,5,25,7.798467656
UNHCR,2013,2704.187,3164.591,8.0597791,3144.515,3.18009632,4,1950,4.158883083,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,6,5.5,1.953831425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,4,0.021934629,-0.524407689,NA,NA,NA,3,4,3,3,3,3,1.221942035,NA,NA,NA,NA,NA,NA,NA,NA,1.953831425,-0.50247306,1.221942035,0.891100134,6,36,8.0597791
UNHCR,2014,3360.74,3055.908,8.024832045,3035.173,3.205285175,4,1950,4.17438727,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.325,4.69,3,3.59,3.97,4.285,3.63,4.69,4,3.555,3.7,4.025,-1.427938787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.427938787,NA,NA,NA,-1.427938787,7,49,8.024832045
UNHCR,2015,3278.872,3582.341,8.183771776,3562.961,3.177312363,4,1950,4.189654742,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,NA,NA,0.649914723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649914723,NA,0.649914723,8,64,8.183771776
UNHCR,2016,3833.456,3973.809,8.28748036,3958.57,3.221432715,4,1950,4.204692619,0,0,0,1,0,447,6.104793232,0.514541387,0.75,2.355876583,0,1,1,1,1,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3,2.5,NA,NA,NA,NA,4,3,3,3,2.5,2.5,0.452278882,NA,NA,NA,0.452278882,0.452278882,9,81,8.28748036
UNHCR,2017,3944.729,4324.186,8.371979194,4199.75,3.257393404,4,1950,4.219507705,0,0,0,1,0,447,6.104793232,0.514541387,0.75,2.355876583,0,1,1,1,1,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,3,NA,NA,0.927227793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927227793,NA,0.927227793,10,100,8.371979194
UNHCR,2018,4082.519,4338.294,8.375236462,4299.398,3.244980253,4,1950,4.234106505,0,0,0,1,0,448,6.107022888,0.513392857,0.75,2.351476447,0,1,1,1,1,0,1,0,2,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,2.77,2.4,3.24,2.3,2.36,1,1.5,-1.410063458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.410063458,NA,NA,NA,-1.410063458,11,121,8.375236462
UNICEF,2008,3191.8885,3372.8595,8.12351618,2560.4565,4.768312278,3,1946,4.143134726,0,1,0,1,1,52,3.970291914,1,1,3.970291914,0,1,1,1,1,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0.068638727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,1,1,8.12351618
UNICEF,2010,3742.155,3732.026,8.224706529,2936.6935,4.75746115,3,1946,4.17438727,0,1,0,1,1,55,4.025351691,1,1,4.025351691,0,1,1,1,1,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0.068638727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,3,9,8.224706529
UNICEF,2011,3742.155,3732.026,8.224706529,2936.6935,4.707088762,3,1946,4.189654742,0,1,0,1,1,55,4.025351691,1,1,4.025351691,0,1,1,1,1,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,4,1.151612904,0.698957157,5,5,2.24435642,4,3,3,4,2,3,1.450547239,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.850570061,1.450547239,1.84849124,4,16,8.224706529
UNICEF,2012,3622.321,3941.79,8.279390214,3790.88,4.483246387,3,1946,4.204692619,0,1,0,1,1,64,4.17438727,1,1,4.17438727,0,1,1,1,1,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,3,3,2,0.305698534,3,3,2,2,2,0.026884416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.335,4.945,4.415,4.66,2.915,5.295,4.69,4.685,3.27,4.695,3.51,3.985,0.501775398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501775398,0.026884416,NA,NA,0.278119449,5,25,8.279390214
UNICEF,2013,4088.963,4853.168,8.487386967,4694.809,4.428751225,3,1946,4.219507705,0,1,0,1,1,64,4.17438727,1,1,4.17438727,0,1,1,1,1,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,4.5,4.5,0.227385685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,4,1.151612904,0.698957157,NA,NA,NA,4,3,3,4,2,3,1.450547239,NA,NA,NA,NA,NA,NA,NA,NA,0.227385685,1.850570061,1.450547239,1.176167662,6,36,8.487386967
UNICEF,2015,5095.649,5009.557,8.519102767,4903.352,4.426365082,3,1946,4.248495242,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,NA,NA,0.179031707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179031707,NA,0.179031707,8,64,8.519102767
